Quote_ID,Agency,Issued,Quote_Platform,Eff_Date,Liab_Only,ST,Zipcode,Terr,Min_Veh_Yr,Max_Veh_Yr,MultiProduct_Discount,Life_Discount,MultiCar,Acc_Viol_Score,Ins_Score,BI_Limit,Driver1_Age,Driver2_Age
5155106527,Theta,N,PLRATING,201903,N,IN,46112,54,2013,2013,Auto Home,N,N,0,475-499,250/500,55-59,55-59
5155107788,Epsilon,N,PLRATING,201903,Y,IN,46750,57,2001,2001,None,N,N,0,575-599,50/100,55-59,55-59
5155107973,Theta,N,PLRATING,201903,Y,IN,46205,1,2002,2005,Auto Home,N,Y,0,775-799,250/500,40-44,40-44
5155108558,Theta,N,PLRATING,201903,N,IN,46142,62,2000,2006,Auto Home,N,Y,0,875-899,250/500,60-64,70-74
5155108570,Alpha,N,eQuote,201903,N,IN,46383,16,2012,2014,Auto Home,N,Y,0,775-799,100/300,<20,50-54
5155108795,Iota,N,PLRATING,201903,N,IN,46060,30,2003,2010,None,N,Y,0,575-599,100/300,25-29,25-29
5155108851,Epsilon,N,PLRATING,201903,N,IN,46219,1,1999,2008,Auto Home,N,Y,0,700-724,100/300,20-24,60-64
5155200110,Epsilon,N,PLRATING,201903,N,IN,46750,57,1999,1999,None,N,Y,0,475-499,50/100,40-44,50-54
5155200292,Beta,N,PLRATING,201903,N,IN,46201,1,2012,2012,None,N,N,0,600-624,100/300,25-29,25-29
5155200295,Epsilon,N,PLRATING,201903,N,IN,46219,1,2004,2004,None,N,N,0,675-699,100/300,20-24,20-24
5155200552,Epsilon,N,PLRATING,201903,N,IN,46226,1,2006,2006,None,N,N,0,525-549,100/300,25-29,25-29
5155200744,Epsilon,N,PLRATING,201903,N,IN,46219,1,2010,2010,None,N,N,0,975-999,100/300,25-29,25-29
5155200882,Epsilon,N,PLRATING,201903,N,IN,46143,62,2007,2015,None,N,Y,0,550-574,100/300,<20,40-44
5155200899,Alpha,N,eQuote,201903,N,IN,46514,29,2009,2012,None,N,Y,0,925-949,500 CSL,45-49,70-74
5155201029,Beta,N,PLRATING,201903,N,IN,46176,31,2000,2005,None,N,Y,0,575-599,50/100,40-44,45-49
5155201909,Epsilon,N,PLRATING,201903,N,IN,46902,34,2002,2005,Auto Home,N,Y,0,650-674,50/100,30-34,35-39
5155202105,Epsilon,N,eQuote,201903,N,IN,46158,30,2010,2010,None,N,N,0,675-699,100/300,70-74,70-74
5155202278,Theta,N,PLRATING,201903,N,IN,46032,51,2003,2010,Auto Home,N,Y,0,775-799,250/500,25-29,25-29
5155202609,Eta,N,PLRATING,201903,N,IN,46204,1,2001,2001,None,N,N,0,650-674,100/300,25-29,25-29
5155202890,Theta,Y,PLRATING,201903,N,IN,46260,95,2012,2012,Auto Home,N,N,0,700-724,250/500,60-64,60-64
5155203094,Alpha,N,eQuote,201903,N,IN,46514,29,2005,2017,None,N,Y,0,800-824,100/300,20-24,55-59
5155203155,Iota,N,PLRATING,201903,N,IN,46239,95,2005,2017,None,N,Y,0,725-749,100/300,<20,40-44
5155204250,Epsilon,N,PLRATING,201903,N,IN,46902,34,1996,2005,Auto Home,N,Y,0,700-724,100/300,35-39,35-39
5155204423,Iota,N,PLRATING,201903,N,IN,46182,31,2004,2012,None,N,Y,0,725-749,100/300,35-39,35-39
5155204899,Beta,N,eQuote,201903,N,IN,46113,30,2006,2013,Auto Home,N,Y,0,500-524,50/100,65-69,65-69
5155205287,Epsilon,Y,PLRATING,201903,Y,IN,46952,9,1996,1996,Auto Home,N,N,0,850-874,100/300,50-54,50-54
5155205327,Beta,N,PLRATING,201903,N,IN,46901,34,2013,2013,None,N,N,0,675-699,100/300,25-29,25-29
5155205449,Iota,N,PLRATING,201903,N,IN,46216,95,2007,2008,None,N,Y,0,775-799,100/300,30-34,30-34
5155205547,Theta,N,PLRATING,201903,N,IN,46038,30,2018,2018,Auto Home,N,N,0,600-624,250/500,25-29,25-29
5155205598,Iota,N,PLRATING,201903,N,IN,47012,46,2001,2001,None,N,N,0,650-674,100/300,20-24,20-24
5155205611,Beta,N,PLRATING,201903,N,IN,47421,68,2004,2012,None,N,Y,0,525-549,100/300,<20,35-39
5155205647,Epsilon,N,PLRATING,201903,N,IN,46936,56,2007,2015,None,N,Y,0,700-724,50/100,55-59,55-59
5155207159,Eta,N,PLRATING,201903,N,IN,46231,95,2001,2001,None,N,N,0,650-674,100/300,65-69,65-69
5155207229,Epsilon,N,eQuote,201903,N,IN,46157,30,2012,2012,Auto Home,N,N,0,500-524,100/300,45-49,45-49
5155207489,Iota,N,PLRATING,201903,N,IN,46140,52,2015,2015,None,N,N,0,650-674,100/300,50-54,50-54
5155207621,Epsilon,N,PLRATING,201903,N,IN,46747,40,1999,2012,Auto Home,N,Y,0,825-849,50/100,60-64,65-69
5155207660,Epsilon,N,eQuote,201903,N,IN,46168,30,2012,2016,Auto Home,N,Y,0,625-649,100/300,30-34,30-34
5155207950,Epsilon,N,PLRATING,201903,N,IN,46072,80,2014,2014,None,N,N,0,675-699,50/100,20-24,20-24
5155207998,Epsilon,N,eQuote,201903,N,IN,46237,95,2007,2007,None,N,Y,0,625-649,250/500,45-49,45-49
5155208195,Epsilon,N,eQuote,201903,N,IN,46151,30,2005,2010,Auto Home,N,Y,0,575-599,250/500,25-29,30-34
5155208301,Iota,N,PLRATING,201903,N,IN,46060,30,2002,2016,None,N,Y,0,675-699,100/300,<20,45-49
5155208397,Epsilon,N,PLRATING,201903,Y,IN,46991,49,1998,1998,None,N,N,0,650-674,100/300,55-59,55-59
5155209432,Epsilon,N,eQuote,201903,N,IN,46142,30,1999,2007,Auto Home,N,Y,0,650-674,100/300,25-29,25-29
5155209450,Theta,N,PLRATING,201903,N,IN,46037,30,2003,2010,Auto Home,N,Y,0,750-774,250/500,30-34,30-34
5155209543,Epsilon,N,PLRATING,201903,N,IN,46237,95,2010,2010,None,N,N,0,625-649,250/500,45-49,45-49
5155209751,Beta,N,eQuote,201903,N,IN,46107,1,2000,2014,Homeowner,N,Y,2,No History,50/100,40-44,40-44
5155301026,Epsilon,N,PLRATING,201903,N,IN,46226,1,1999,2000,Auto Home,N,Y,0,750-774,250/500,55-59,55-59
5155301215,Epsilon,N,PLRATING,201903,N,IN,46236,95,1999,2012,None,N,Y,0,625-649,50/100,55-59,60-64
5155301283,Theta,N,PLRATING,201903,N,IN,46254,1,2017,2017,None,N,N,0,850-874,250/500,25-29,25-29
5155302679,Epsilon,N,PLRATING,201903,N,IN,46902,34,2006,2006,None,N,N,0,600-624,50/100,50-54,50-54
5155306499,Epsilon,N,PLRATING,201903,N,IN,46952,9,2006,2006,None,N,N,0,No History,100/300,20-24,20-24
5155306514,Epsilon,N,PLRATING,201903,N,IN,46919,49,2013,2013,None,N,N,0,600-624,100/300,30-34,30-34
5155306777,Epsilon,N,PLRATING,201903,N,IN,46901,34,2002,2002,None,N,Y,0,850-874,500/500,65-69,65-69
5155307065,Beta,N,eQuote,201903,N,IN,46280,30,2002,2002,Auto Home,N,N,0,825-849,50/100,<20,35-39
5155307379,Epsilon,N,PLRATING,201903,N,IN,46260,95,2010,2012,None,N,Y,0,500-524,100/300,25-29,25-29
5155309273,Epsilon,Y,eQuote,201903,N,IN,46113,30,2006,2015,Auto Home,N,Y,0,600-624,100/300,35-39,35-39
5155309665,Epsilon,N,PLRATING,201903,N,IN,46947,19,2011,2011,None,N,N,0,550-574,100/300,20-24,20-24
5155400519,Iota,N,PLRATING,201903,N,IN,46202,1,2012,2013,None,N,Y,0,550-574,100/300,25-29,25-29
5155402425,Beta,N,PLRATING,201903,N,IN,47012,46,2011,2011,None,N,N,0,550-574,50/100,40-44,40-44
5155403205,Iota,N,PLRATING,201903,N,IN,46140,52,2003,2004,None,N,Y,0,825-849,100/300,60-64,65-69
5155403431,Iota,N,PLRATING,201903,N,IN,46037,30,2001,2001,None,N,N,0,550-574,100/300,55-59,55-59
5155404936,Epsilon,N,PLRATING,201903,N,IN,46160,75,1999,2009,Auto Home,N,Y,0,675-699,100/300,30-34,30-34
5155407407,Epsilon,N,PLRATING,201903,N,IN,46256,95,2014,2014,Auto Home,N,N,0,675-699,100/300,65-69,65-69
5155408378,Iota,N,PLRATING,201903,N,IN,46104,93,1998,2005,None,N,Y,0,625-649,100/300,25-29,45-49
5155409812,Epsilon,N,PLRATING,201903,Y,IN,46140,52,2002,2002,None,N,N,0,No History,100/300,<20,<20
5155409964,Theta,N,PLRATING,201903,N,IN,46107,1,2014,2014,Auto Home,N,Y,0,475-499,250/500,30-34,30-34
5155500359,Beta,N,PLRATING,201903,Y,IN,46970,72,1998,2003,None,N,Y,0,550-574,100/300,55-59,55-59
5155500547,Iota,N,PLRATING,201903,Y,IN,46034,51,1998,2008,None,N,Y,0,575-599,100/300,50-54,50-54
5155500713,Iota,N,PLRATING,201903,N,IN,46040,52,2000,2011,None,N,Y,0,550-574,100/300,50-54,55-59
5155500999,Beta,N,PLRATING,201903,N,IN,46256,95,2012,2012,None,N,N,0,725-749,100/300,75-79,75-79
5155501096,Epsilon,N,PLRATING,201903,N,IN,46202,1,2012,2013,None,N,Y,0,600-624,100/300,25-29,25-29
5155502087,Beta,N,PLRATING,201903,Y,IN,46978,20,1998,1999,None,N,Y,0,No History,100/300,65-69,65-69
5155502104,Beta,N,PLRATING,201903,Y,IN,46978,20,1999,2000,None,N,Y,0,No History,100/300,65-69,65-69
5155502717,Theta,N,eQuote,201903,N,IN,46530,4,2011,2013,None,N,Y,0,750-774,500/500,25-29,25-29
5155503176,Iota,N,PLRATING,201903,N,IN,46235,1,1996,2010,None,N,Y,0,550-574,100/300,50-54,55-59
5155503947,Beta,N,PLRATING,201903,N,IN,46902,34,2013,2013,None,N,N,0,650-674,50/100,20-24,20-24
5155504145,Beta,N,PLRATING,201903,Y,IN,46062,30,1998,1998,None,N,N,0,650-674,100/300,20-24,20-24
5155504734,Beta,N,PLRATING,201903,N,IN,46902,34,1998,1998,None,N,N,0,No History,100/300,30-34,35-39
5155505875,Epsilon,N,PLRATING,201903,Y,IN,46221,1,1999,1999,None,N,N,0,675-699,50/100,50-54,70-74
5155506222,Beta,N,PLRATING,201903,N,IN,46902,34,2004,2004,None,N,N,0,700-724,100/300,40-44,40-44
5155506864,Epsilon,N,PLRATING,201903,N,IN,46901,34,2007,2007,None,N,N,0,550-574,100/300,50-54,50-54
5155509957,Iota,N,PLRATING,201903,N,IN,46140,52,2000,2015,None,N,Y,0,725-749,100/300,65-69,65-69
5155601531,Epsilon,N,eQuote,201903,N,IN,46143,30,2000,2008,None,N,Y,0,675-699,100/300,30-34,30-34
5155602188,Epsilon,N,PLRATING,201903,N,IN,46902,34,2005,2005,None,N,N,0,No History,100/300,20-24,20-24
5155602302,Epsilon,N,PLRATING,201903,N,IN,46220,1,2010,2015,None,N,Y,0,600-624,250/500,25-29,55-59
5155602569,Iota,N,PLRATING,201903,N,IN,47012,46,2008,2014,None,N,Y,0,600-624,100/300,<20,45-49
5155602647,Iota,N,PLRATING,201903,N,IN,47012,46,2005,2005,None,N,N,0,525-549,250/500,30-34,30-34
5155603482,Epsilon,N,PLRATING,201903,N,IN,47006,46,2011,2011,Auto Home,N,N,0,800-824,250/500,80-84,80-84
5155604363,Iota,N,PLRATING,201903,N,IN,47041,38,1999,2016,None,N,Y,0,750-774,100/300,50-54,50-54
5155605934,Epsilon,N,PLRATING,201903,Y,IN,46902,34,2003,2005,None,N,Y,0,675-699,100/300,25-29,35-39
5155606028,Epsilon,Y,PLRATING,201903,N,IN,46902,34,2008,2012,Auto Home,N,Y,0,600-624,100/300,35-39,35-39
5155606221,Epsilon,N,PLRATING,201903,N,IN,46901,34,2014,2017,Auto Home,N,Y,0,525-549,250/500,<20,40-44
5155704163,Iota,N,PLRATING,201903,N,IN,46060,30,2001,2008,None,N,Y,0,575-599,100/300,25-29,25-29
5157505310,Iota,N,PLRATING,201903,N,IN,46235,1,2001,2016,None,N,Y,0,550-574,100/300,50-54,55-59
8354401211,Eta,N,PLRATING,201903,N,IN,46202,1,2008,2008,Auto Home,N,N,0,750-774,250/500,40-44,40-44
8354705426,Alpha,N,PLRATING,201903,N,IN,47025,38,2008,2012,Auto Home,N,Y,0,575-599,100/300,40-44,40-44
8354709899,Alpha,N,PLRATING,201903,N,IN,46237,95,2005,2009,Auto Home,N,Y,0,575-599,100/300,40-44,40-44
8354907178,Kappa,N,PLRATING,201903,N,IN,47025,38,2007,2017,Auto Home,N,Y,0,750-774,250/500,40-44,40-44
8355506626,Alpha,N,eQuote,201903,N,IN,47025,38,1998,2008,None,N,Y,0,675-699,100/300,<20,60-64
954404751,Gamma,N,eQuote,201904,N,IN,47041,92,1996,2005,None,N,Y,0,925-949,100/300,60-64,65-69
954406260,Gamma,N,eQuote,201904,N,IN,47041,92,1996,2005,None,N,Y,0,925-949,100/300,60-64,65-69
954902608,Zeta,N,eQuote,201904,N,IN,47003,104,2014,2014,None,N,N,0,875-899,500/500,70-74,70-74
955200553,Alpha,N,PLRATING,201904,N,IN,46307,66,2002,2002,Auto Home,N,N,0,850-874,100/300,80-84,80-84
955502474,Alpha,N,eQuote,201904,N,IN,47001,38,1999,2017,None,N,Y,0,575-599,100/300,65-69,65-69
955703567,Epsilon,N,eQuote,201904,N,IN,47018,77,2017,2017,None,N,N,0,550-574,50/100,30-34,30-34
955705699,Alpha,N,eQuote,201904,N,IN,47001,38,2006,2016,None,N,Y,2,850-874,100/300,70-74,70-74
955707729,Epsilon,N,eQuote,201904,N,IN,47025,38,2011,2011,None,N,N,0,675-699,100/300,20-24,20-24
955708676,Alpha,Y,PLRATING,201904,N,IN,47037,92,2008,2008,Auto Home,N,N,0,900-924,100/300,45-49,45-49
955805965,Alpha,N,eQuote,201904,N,IN,46240,1,2003,2003,None,N,N,0,650-674,300 CSL,20-24,20-24
1555701650,Delta,N,eQuote,201904,N,IN,46229,95,2014,2015,Auto Home,N,Y,0,500-524,100/300,25-29,25-29
2155108884,Beta,N,PLRATING,201904,N,IN,46725,94,2005,2007,Auto Home,N,Y,0,775-799,100/300,35-39,35-39
2155200039,Delta,N,PLRATING,201904,N,IN,46725,94,2002,2002,Auto Home,N,N,0,575-599,50/100,55-59,55-59
2155203103,Delta,N,PLRATING,201904,N,IN,46818,3,1998,2013,None,N,Y,0,775-799,250/500,<20,40-44
2155208240,Delta,N,PLRATING,201904,N,IN,46750,57,2000,2001,Auto Home,N,Y,0,725-749,100/300,60-64,70-74
2155208297,Delta,N,PLRATING,201904,N,IN,46760,84,2004,2012,Auto Home,N,Y,0,675-699,50/100,20-24,55-59
2155208867,Beta,N,PLRATING,201904,N,IN,46723,94,2000,2004,Auto Home,N,Y,0,875-899,100/300,55-59,55-59
2155302155,Alpha,N,eQuote,201904,N,IN,46804,3,2006,2014,Auto Home,N,Y,0,775-799,100/300,25-29,25-29
2155306573,Alpha,N,eQuote,201904,N,IN,46710,84,1996,2008,Auto Home,N,Y,0,550-574,250/500,<20,45-49
2155309660,Theta,N,eQuote,201904,N,IN,46797,3,2002,2008,Auto Home,N,Y,2,825-849,100/300,20-24,60-64
2155309801,Theta,N,eQuote,201904,N,IN,46788,3,2014,2014,Auto Home,N,N,0,875-899,100/300,80-84,80-84
2155309816,Theta,N,eQuote,201904,N,IN,46743,3,2005,2005,None,N,Y,0,900-924,100/300,30-34,40-44
2155407430,Beta,N,PLRATING,201904,Y,IN,46725,94,2000,2000,Auto Home,N,N,0,575-599,100/300,55-59,55-59
2155407459,Alpha,Y,eQuote,201904,N,IN,46748,3,2015,2015,Auto Home,N,N,0,850-874,500 CSL,70-74,70-74
2155408189,Eta,N,PLRATING,201904,N,IN,46723,94,2006,2013,Auto Home,N,Y,0,875-899,250/500,65-69,70-74
2155408212,Eta,N,PLRATING,201904,N,IN,46825,3,2013,2013,None,N,N,0,575-599,100/300,30-34,30-34
2155500391,Delta,N,PLRATING,201904,N,IN,46755,84,1997,2003,None,N,Y,0,675-699,50/100,50-54,50-54
2155501055,Alpha,Y,eQuote,201904,N,IN,46835,3,1996,1996,Auto Home,N,N,0,875-899,25/50,55-59,60-64
2155502234,Eta,N,PLRATING,201904,N,IN,46787,94,2011,2015,Auto Home,N,Y,0,800-824,300 CSL,35-39,40-44
2155504264,Delta,N,PLRATING,201904,N,IN,46526,29,2005,2018,Auto Home,N,Y,0,850-874,100/300,65-69,70-74
2155504496,Theta,N,eQuote,201904,N,IN,46733,7,1999,2012,Auto Home,N,Y,0,900-924,500 CSL,<20,40-44
2155505024,Theta,Y,eQuote,201904,N,IN,46825,3,2018,2018,Auto Home,N,N,0,625-649,250/500,30-34,30-34
2155505068,Theta,N,eQuote,201904,N,IN,46743,3,2006,2008,Auto Home,N,Y,0,875-899,300 CSL,70-74,75-79
2155506261,Theta,N,eQuote,201904,Y,IN,46742,40,2002,2002,None,N,N,0,No History,100/300,60-64,60-64
2155508665,Delta,N,PLRATING,201904,Y,IN,46805,3,2000,2000,None,N,N,0,475-499,100/300,50-54,50-54
2155509410,Delta,N,PLRATING,201904,N,IN,46767,84,2013,2014,None,N,Y,0,525-549,100/300,40-44,45-49
2155600135,Alpha,Y,eQuote,201904,N,IN,46748,3,2015,2015,Auto Home,N,N,0,850-874,500 CSL,70-74,70-74
2155601530,Alpha,Y,eQuote,201904,N,IN,46055,30,2014,2014,Auto Home,N,Y,0,625-649,250/500,30-34,30-34
2155601911,Theta,N,eQuote,201904,N,IN,46825,3,2000,2009,Auto Home,N,Y,0,625-649,250/500,20-24,55-59
2155602664,Delta,N,PLRATING,201904,N,IN,46742,101,2005,2012,None,N,Y,0,525-549,50/100,25-29,50-54
2155603312,Eta,N,PLRATING,201904,N,IN,46804,3,2009,2010,Auto Home,N,Y,0,825-849,500 CSL,65-69,65-69
2155603471,Eta,N,PLRATING,201904,N,IN,46738,40,2016,2016,Auto Home,N,N,0,525-549,100/300,30-34,30-34
2155606726,Delta,N,PLRATING,201904,N,IN,46795,65,1999,2008,Auto Home,N,Y,0,725-749,100/300,40-44,40-44
2155703967,Theta,N,eQuote,201904,N,IN,46750,57,2012,2012,None,N,Y,0,650-674,"1,000 CSL",25-29,25-29
2155704294,Theta,N,eQuote,201904,N,IN,46765,3,2014,2015,None,N,Y,0,800-824,100/300,55-59,55-59
2155705971,Eta,N,PLRATING,201904,N,IN,46825,3,2005,2013,Auto Home,N,Y,0,550-574,250/500,30-34,35-39
2155708023,Theta,N,eQuote,201904,N,IN,46788,3,2007,2013,Auto Home,N,Y,0,825-849,250/500,30-34,35-39
2155708355,Delta,N,PLRATING,201904,N,IN,46767,84,2002,2015,None,N,Y,0,700-724,50/100,20-24,75-79
2155708645,Alpha,N,eQuote,201904,N,IN,46795,65,1999,2011,Auto Home,N,Y,0,825-849,300 CSL,30-34,35-39
2155804799,Alpha,N,eQuote,201904,N,IN,46815,3,2000,2000,None,N,N,0,650-674,100/300,25-29,25-29
2155805650,Epsilon,N,eQuote,201904,N,IN,46792,57,2007,2007,None,N,N,0,675-699,100/300,20-24,20-24
2155806155,Eta,N,PLRATING,201904,N,IN,46725,94,1999,2011,None,N,Y,2,No Score,100/300,<20,45-49
2155806370,Alpha,N,eQuote,201904,N,IN,46580,64,2006,2014,Auto Home,N,Y,0,700-724,100/300,30-34,55-59
2155807473,Alpha,N,eQuote,201904,N,IN,46755,84,2011,2011,None,N,Y,0,650-674,100/300,<20,<20
2155807592,Theta,Y,eQuote,201904,N,IN,46765,3,2016,2016,Auto Home,N,N,0,750-774,500/500,65-69,65-69
2155808647,Eta,N,PLRATING,201904,N,IN,46750,57,2004,2004,Auto Home,N,N,0,600-624,100/300,35-39,35-39
2155809038,Iota,N,eQuote,201904,N,IN,46526,29,2006,2008,None,N,Y,2,875-899,100/300,30-34,30-34
2155901789,Delta,N,PLRATING,201904,N,IN,46721,40,2009,2009,None,N,N,0,550-574,100/300,35-39,35-39
2155902333,Delta,N,PLRATING,201904,N,IN,46761,65,2002,2011,Auto Home,N,Y,0,775-799,100/300,20-24,25-29
2155905061,Eta,N,PLRATING,201904,N,IN,46990,106,2010,2017,Auto Home,N,Y,0,600-624,100/300,60-64,60-64
2155906540,Theta,Y,eQuote,201904,N,IN,46703,101,1998,2003,Auto Home,N,Y,2,600-624,250/500,20-24,45-49
2155906759,Delta,N,PLRATING,201904,Y,IN,46545,4,2001,2001,Auto Home,N,N,0,825-849,50/100,40-44,40-44
2155907776,Eta,N,eQuote,201904,N,IN,46845,3,2018,2018,None,N,N,0,550-574,100/300,70-74,70-74
2156002974,Eta,N,PLRATING,201904,N,IN,47305,10,2012,2012,None,N,N,0,650-674,100/300,20-24,20-24
2156009511,Delta,N,PLRATING,201904,N,IN,46543,42,2006,2009,None,N,Y,0,600-624,100/300,35-39,40-44
2156009633,Alpha,N,eQuote,201904,N,IN,46825,3,2000,2012,Auto Home,N,Y,0,525-549,100/300,35-39,45-49
2454702947,Delta,N,eQuote,201904,N,IN,46219,95,2009,2009,Auto Home,N,N,0,575-599,50/100,55-59,55-59
2455201741,Delta,Y,eQuote,201904,N,IN,46157,30,2014,2014,Auto Home,N,N,0,750-774,100/300,65-69,70-74
2455307150,Epsilon,N,eQuote,201904,Y,IN,46143,30,2000,2000,Auto Home,N,N,0,750-774,250/500,35-39,45-49
2455308164,Iota,N,PLRATING,201904,N,IN,46143,62,2009,2012,None,N,Y,0,675-699,250/500,25-29,30-34
2455500323,Epsilon,N,eQuote,201904,N,IN,46227,95,2002,2009,Auto Home,N,Y,0,625-649,100/300,70-74,70-74
2455509951,Iota,N,eQuote,201904,N,IN,46214,1,2008,2008,Auto Home,N,N,0,725-749,300 CSL,40-44,40-44
2455600094,Iota,Y,eQuote,201904,N,IN,46202,1,2015,2015,Auto Home,N,N,0,850-874,300 CSL,25-29,25-29
2455602681,Iota,N,eQuote,201904,N,IN,46237,95,2005,2018,Auto Home,N,Y,0,625-649,250/500,<20,40-44
2455604569,Eta,N,PLRATING,201904,N,IN,47031,92,2001,2008,None,N,Y,0,525-549,500 CSL,60-64,60-64
2455700731,Gamma,N,PLRATING,201904,N,IN,47356,55,2006,2006,None,N,N,0,600-624,250/500,20-24,20-24
2455703155,Gamma,N,PLRATING,201904,N,IN,47362,55,2006,2014,None,N,Y,0,575-599,250/500,20-24,55-59
2455703578,Delta,N,eQuote,201904,N,IN,46201,95,2012,2012,None,N,N,0,550-574,50/100,60-64,60-64
2455706474,Gamma,N,PLRATING,201904,N,IN,46013,28,2017,2017,None,N,N,0,750-774,250/500,30-34,30-34
2455707364,Gamma,N,PLRATING,201904,N,IN,46140,52,2007,2014,Auto Home,N,Y,0,675-699,250/500,30-34,35-39
2455707369,Iota,Y,PLRATING,201904,N,IN,46033,51,2012,2015,Auto Home,N,Y,0,850-874,"1,000 CSL",50-54,55-59
2455707909,Delta,Y,eQuote,201904,N,IN,46143,62,2009,2009,Auto Home,N,N,0,800-824,100/300,75-79,75-79
2455708544,Theta,N,eQuote,201904,N,IN,47304,41,2006,2006,Auto Home,N,N,0,800-824,250/500,55-59,55-59
2455709404,Gamma,N,PLRATING,201904,N,IN,47362,55,2001,2018,None,N,Y,0,625-649,250/500,50-54,50-54
2455800281,Gamma,N,PLRATING,201904,Y,IN,47362,55,2005,2005,None,N,Y,0,650-674,250/500,40-44,45-49
2455803338,Gamma,N,PLRATING,201904,N,IN,47362,55,2016,2016,Auto Home,N,N,0,575-599,250/500,35-39,35-39
2455804602,Gamma,N,PLRATING,201904,N,IN,47302,10,1996,1996,None,N,N,0,550-574,250/500,40-44,40-44
2455806583,Iota,Y,PLRATING,201904,N,IN,46228,1,2015,2015,Auto Home,N,Y,0,800-824,100/300,35-39,40-44
2455809646,Iota,N,eQuote,201904,N,IN,46217,95,2000,2012,None,N,Y,0,600-624,500 CSL,20-24,50-54
2455901394,Gamma,N,PLRATING,201904,N,IN,46219,1,1999,2009,Auto Home,N,Y,0,825-849,250/500,<20,50-54
2455902551,Epsilon,N,eQuote,201904,N,IN,46227,95,2003,2005,None,N,Y,0,600-624,100/300,45-49,60-64
2455902555,Gamma,N,PLRATING,201904,N,IN,46173,93,2000,2000,None,N,N,0,450-474,250/500,40-44,40-44
2455905862,Gamma,N,PLRATING,201904,Y,IN,46173,93,2007,2007,None,N,N,0,No History,250/500,<20,<20
2455908871,Iota,N,PLRATING,201904,N,IN,46239,95,2007,2007,Auto Home,N,N,0,500-524,100/300,30-34,30-34
2455909455,Gamma,N,PLRATING,201904,N,IN,47362,55,1999,2003,Auto Home,N,Y,0,675-699,250/500,65-69,65-69
2455909523,Gamma,N,PLRATING,201904,N,IN,46071,74,2003,2003,None,N,N,0,725-749,250/500,30-34,30-34
2456002328,Gamma,N,PLRATING,201904,N,IN,47362,55,2000,2008,None,N,Y,0,600-624,250/500,<20,45-49
2456005600,Gamma,N,PLRATING,201904,Y,IN,47362,55,2000,2000,None,N,N,0,600-624,250/500,60-64,60-64
2456105542,Gamma,N,PLRATING,201904,N,IN,47362,55,1998,2001,None,N,Y,0,650-674,250/500,70-74,75-79
3054800029,Gamma,N,eQuote,201904,N,IN,46628,4,2006,2013,Auto Home,N,Y,0,900-924,500/500,60-64,65-69
3055205413,Theta,N,PLRATING,201904,N,IN,47710,5,2003,2011,Auto Home,N,Y,0,700-724,100/300,60-64,70-74
3055205628,Gamma,N,eQuote,201904,N,IN,47586,86,1998,2014,Auto Home,N,Y,0,675-699,100/300,30-34,35-39
3055300518,Gamma,N,eQuote,201904,N,IN,47520,86,2006,2007,Auto Home,N,Y,0,875-899,500 CSL,60-64,65-69
3055301688,Theta,N,PLRATING,201904,Y,IN,47712,5,2009,2009,None,N,N,0,525-549,50/100,25-29,25-29
3055308101,Gamma,N,eQuote,201904,N,IN,47586,86,2000,2013,Auto Home,N,Y,0,850-874,500/500,60-64,65-69
3055403484,Zeta,N,eQuote,201904,N,IN,47172,21,2007,2015,Auto Home,N,Y,0,850-874,100/300,60-64,65-69
3055408298,Gamma,N,eQuote,201904,N,IN,47586,86,1999,2015,Auto Home,N,Y,0,750-774,250/500,25-29,25-29
3055409845,Gamma,Y,eQuote,201904,N,IN,47586,86,2012,2012,Auto Home,N,N,0,850-874,250/500,65-69,65-69
3055601650,Theta,N,PLRATING,201904,N,IN,47711,5,2001,2009,Auto Home,N,Y,0,625-649,100/300,<20,50-54
3055603686,Theta,N,PLRATING,201904,N,IN,47712,5,2000,2010,Auto Home,N,Y,0,675-699,100/300,75-79,80-84
3055606756,Theta,N,PLRATING,201904,N,IN,47712,5,2003,2011,Auto Home,N,Y,0,875-899,100/300,<20,45-49
3055607794,Theta,N,PLRATING,201904,Y,IN,47711,5,1999,1999,None,N,N,0,625-649,50/100,20-24,20-24
3055608174,Theta,N,PLRATING,201904,Y,IN,47711,5,1999,1999,None,N,N,0,625-649,50/100,20-24,20-24
3055700696,Iota,N,eQuote,201904,N,IN,47613,107,1998,2014,Auto Home,N,Y,0,850-874,100/300,50-54,55-59
3055703277,Theta,N,PLRATING,201904,N,IN,47714,5,2012,2012,Auto Home,N,N,0,900-924,100/300,85-90,85-90
3055703672,Iota,N,eQuote,201904,N,IN,47567,87,2004,2004,None,N,Y,1,650-674,50/100,55-59,65-69
3055707776,Theta,N,eQuote,201904,N,IN,47553,71,2008,2008,None,N,N,0,525-549,50/100,40-44,40-44
3055707837,Iota,N,eQuote,201904,N,IN,47637,107,1998,2015,Auto Home,N,Y,0,800-824,"1,000 CSL",60-64,60-64
3055709120,Theta,N,PLRATING,201904,N,IN,47720,5,1998,1998,Auto Home,N,N,0,850-874,100/300,65-69,65-69
3055709142,Theta,N,PLRATING,201904,N,IN,47630,107,1998,2004,Auto Home,N,Y,0,775-799,100/300,35-39,35-39
3055709335,Gamma,N,eQuote,201904,N,IN,47542,96,2013,2013,Auto Home,N,Y,0,850-874,250/500,20-24,20-24
